temp;pwm;time(s)
31.90;100;8.65
31.90;100;8.67
31.90;100;8.69
31.90;100;8.70
31.90;100;8.72
31.90;100;8.74
31.90;100;8.75
31.90;100;8.77
31.90;100;8.78
31.90;100;8.80
31.90;100;8.82
31.90;100;8.83
31.90;100;8.85
31.90;100;8.87
31.90;100;8.89
31.90;100;8.90
31.90;100;8.92
31.90;100;8.94
31.90;100;8.95
31.90;100;8.97
31.90;100;8.99
31.90;100;9.00
31.90;100;9.02
31.90;100;9.03
31.90;100;9.05
31.90;100;9.07
31.90;100;9.08
31.90;100;9.10
31.90;100;9.12
31.90;100;9.13
31.90;100;9.15
31.90;100;9.17
31.90;100;9.19
31.90;100;9.20
31.90;100;9.22
31.90;100;9.23
31.90;100;9.25
31.90;100;9.27
31.90;100;9.28
31.90;100;9.30
31.90;100;9.32
31.90;100;9.33
31.90;100;9.35
31.90;100;9.37
31.90;100;9.38
31.90;100;9.40
31.90;100;9.42
31.90;100;9.43
31.90;100;9.45
31.90;100;9.47
31.90;100;9.48
31.90;100;9.50
31.90;100;9.52
31.90;100;9.53
31.90;100;9.55
31.90;100;9.57
31.90;100;9.58
31.90;100;9.60
31.90;100;9.62
31.90;100;9.63
31.90;100;9.65
31.90;100;9.67
31.90;100;9.68
31.90;100;9.70
31.90;100;9.72
31.90;100;9.73
31.90;100;9.75
31.90;100;9.77
31.90;100;9.78
31.90;100;9.80
31.90;100;9.82
31.90;100;9.83
31.90;100;9.85
31.90;100;9.87
31.90;100;9.88
31.90;100;9.90
31.90;100;9.92
31.90;100;9.93
31.90;100;9.95
31.90;100;9.97
31.90;100;9.98
31.90;100;10.00
31.90;100;10.02
31.90;100;10.03
31.90;100;10.05
31.90;100;10.07
31.90;100;10.09
31.90;100;10.10
31.90;100;10.12
31.90;100;10.14
31.90;100;10.16
31.90;100;10.18
31.90;100;10.19
31.90;100;10.21
31.90;100;10.23
31.90;100;10.25
31.90;100;10.26
31.90;100;10.28
31.90;100;10.30
31.90;100;10.32
31.90;100;10.34
31.90;100;10.35
31.90;100;10.37
31.90;100;10.39
31.90;100;10.40
31.90;100;10.42
31.90;100;10.44
31.90;100;10.46
31.90;100;10.48
31.90;100;10.49
31.90;100;10.51
31.90;100;10.53
31.90;100;10.55
31.90;100;10.56
31.90;100;10.58
31.90;100;10.60
31.90;100;10.62
31.90;100;10.64
31.90;100;10.65
31.90;100;10.67
31.90;100;10.69
31.90;100;10.71
31.90;100;10.72
31.90;100;10.74
31.90;100;10.76
31.90;100;10.78
31.90;100;10.79
31.90;100;10.81
31.90;100;10.83
31.90;100;10.85
31.90;100;10.86
31.90;100;10.88
31.90;100;10.90
31.90;100;10.92
31.90;100;10.94
31.90;100;10.95
31.90;100;10.97
31.90;100;10.99
31.90;100;11.01
31.90;100;11.02
31.90;100;11.04
31.90;100;11.06
31.90;100;11.08
31.90;100;11.09
31.90;100;11.11
31.90;100;11.13
31.90;100;11.15
31.90;100;11.17
31.90;100;11.18
31.90;100;11.20
31.90;100;11.22
31.90;100;11.24
31.90;100;11.25
31.90;100;11.27
31.90;100;11.29
31.90;100;11.31
31.90;100;11.32
31.90;100;11.34
31.90;100;11.36
31.90;100;11.38
31.90;100;11.40
31.90;100;11.41
31.90;100;11.43
31.90;100;11.45
31.90;100;11.47
31.90;100;11.48
31.90;100;11.50
31.90;100;11.52
31.90;100;11.54
31.90;100;11.55
31.90;100;11.57
31.90;100;11.59
31.90;100;11.61
31.90;100;11.63
31.90;100;11.64
31.90;100;11.66
31.90;100;11.68
31.90;100;11.70
31.90;100;11.71
31.90;100;11.73
31.90;100;11.75
31.90;100;11.77
31.90;100;11.78
31.90;100;11.80
31.90;100;11.82
31.90;100;11.84
31.90;100;11.86
31.90;100;11.87
31.90;100;11.89
31.90;100;11.91
31.90;100;11.93
31.90;100;11.94
31.90;100;11.96
31.90;100;11.98
31.90;100;12.00
31.90;100;12.01
31.90;100;12.03
31.90;100;12.05
31.90;100;12.07
31.90;100;12.09
31.90;100;12.10
31.90;100;12.12
31.90;100;12.14
31.90;100;12.15
31.90;100;12.17
31.90;100;12.19
31.90;100;12.21
31.90;100;12.23
31.90;100;12.24
31.90;100;12.26
31.90;100;12.28
31.90;100;12.30
31.90;100;12.31
31.90;100;12.33
31.90;100;12.35
31.90;100;12.37
31.90;100;12.39
31.90;100;12.40
31.90;100;12.42
31.90;100;12.44
31.90;100;12.46
31.90;100;12.47
31.90;100;12.49
31.90;100;12.51
31.90;100;12.53
31.90;100;12.54
31.90;100;12.56
31.90;100;12.58
31.90;100;12.60
31.90;100;12.61
31.90;100;12.63
31.90;100;12.65
31.90;100;12.67
31.90;100;12.69
31.90;100;12.70
31.90;100;12.72
31.90;100;12.74
31.90;100;12.76
31.90;100;12.77
31.90;100;12.79
31.90;100;12.81
31.90;100;12.83
31.90;100;12.84
31.90;100;12.86
31.90;100;12.88
31.90;100;12.90
31.90;100;12.92
31.90;100;12.93
31.90;100;12.95
31.90;100;12.97
31.90;100;12.99
31.90;100;13.00
31.90;100;13.02
31.90;100;13.04
31.90;100;13.06
31.90;100;13.07
31.90;100;13.09
31.90;100;13.11
31.90;100;13.13
31.90;100;13.14
31.90;100;13.16
31.90;100;13.18
31.90;100;13.20
31.90;100;13.22
31.90;100;13.23
31.90;100;13.25
31.90;100;13.27
31.90;100;13.29
31.90;100;13.30
31.90;100;13.32
31.90;100;13.34
31.90;100;13.36
31.90;100;13.38
31.90;100;13.39
31.90;100;13.41
31.90;100;13.43
31.90;100;13.45
31.90;100;13.46
31.90;100;13.48
31.90;100;13.50
31.90;100;13.52
31.90;100;13.53
31.90;100;13.55
31.90;100;13.57
31.90;100;13.59
31.90;100;13.60
31.90;100;13.62
31.90;100;13.64
31.90;100;13.66
31.90;100;13.68
31.90;100;13.69
31.90;100;13.71
31.90;100;13.73
31.90;100;13.75
31.90;100;13.76
31.90;100;13.78
31.90;100;13.80
31.90;100;13.82
31.90;100;13.84
31.90;100;13.85
31.90;100;13.87
31.90;100;13.89
31.90;100;13.90
31.90;100;13.92
31.90;100;13.94
31.90;100;13.96
31.90;100;13.98
31.90;100;13.99
31.90;100;14.01
31.90;100;14.03
31.90;100;14.05
31.90;100;14.06
31.90;100;14.08
31.80;100;14.10
31.80;100;14.12
31.80;100;14.13
31.80;100;14.15
31.80;100;14.17
31.80;100;14.19
31.80;100;14.20
31.80;100;14.22
31.80;100;14.24
31.80;100;14.26
31.80;100;14.28
31.80;100;14.29
31.80;100;14.31
31.80;100;14.33
31.80;100;14.35
31.80;100;14.36
31.80;100;14.38
31.80;100;14.40
31.80;100;14.42
31.80;100;14.44
31.80;100;14.45
31.80;100;14.47
31.80;100;14.49
31.80;100;14.51
31.80;100;14.52
31.80;100;14.54
31.80;100;14.56
31.80;100;14.58
31.80;100;14.59
31.80;100;14.61
31.80;100;14.63
31.80;100;14.65
31.80;100;14.66
31.80;100;14.68
31.80;100;14.70
31.80;100;14.72
31.80;100;14.73
31.80;100;14.75
31.80;100;14.77
31.80;100;14.79
31.80;100;14.80
31.80;100;14.82
31.80;100;14.84
31.80;100;14.86
31.80;100;14.88
31.80;100;14.89
31.80;100;14.91
31.80;100;14.93
31.80;100;14.95
31.80;100;14.97
31.80;100;14.98
31.80;100;15.00
31.80;100;15.02
31.80;100;15.04
31.80;100;15.05
31.80;100;15.07
31.80;100;15.09
31.80;100;15.11
31.80;100;15.12
31.80;100;15.14
31.80;100;15.16
31.80;100;15.18
31.80;100;15.19
31.80;100;15.21
31.80;100;15.23
31.80;100;15.25
31.80;100;15.27
31.80;100;15.28
31.80;100;15.30
31.80;100;15.32
31.80;100;15.34
31.80;100;15.35
31.80;100;15.37
31.80;100;15.39
31.80;100;15.41
31.80;100;15.43
31.80;100;15.44
31.80;100;15.46
31.80;100;15.48
31.80;100;15.50
31.80;100;15.51
31.80;100;15.53
31.80;100;15.55
31.80;100;15.57
31.80;100;15.58
31.80;100;15.60
31.80;100;15.62
31.80;100;15.64
31.80;100;15.65
31.80;100;15.67
31.80;100;15.69
31.80;100;15.71
31.80;100;15.72
31.80;100;15.74
31.80;100;15.76
31.80;100;15.78
31.80;100;15.80
31.80;100;15.81
31.80;100;15.83
31.80;100;15.85
31.80;100;15.87
31.80;100;15.88
31.80;100;15.90
31.80;100;15.92
31.80;100;15.94
31.80;100;15.96
31.80;100;15.97
31.80;100;15.99
31.80;100;16.01
31.80;100;16.03
31.80;100;16.04
31.80;100;16.06
31.80;100;16.08
31.80;100;16.10
31.70;100;16.11
31.70;100;16.13
31.70;100;16.15
31.70;100;16.17
31.70;100;16.18
31.70;100;16.20
31.70;100;16.22
31.70;100;16.24
31.70;100;16.25
31.70;100;16.27
31.70;100;16.29
31.70;100;16.31
31.70;100;16.32
31.70;100;16.34
31.70;100;16.36
31.70;100;16.38
31.70;100;16.40
31.70;100;16.41
31.70;100;16.43
31.70;100;16.45
31.70;100;16.47
31.70;100;16.48
31.70;100;16.50
31.70;100;16.52
31.70;100;16.54
31.70;100;16.55
31.70;100;16.57
31.70;100;16.59
31.70;100;16.61
31.70;100;16.63
31.70;100;16.64
31.70;100;16.66
31.70;100;16.68
31.70;100;16.70
31.70;100;16.71
31.70;100;16.73
31.70;100;16.75
31.70;100;16.77
31.70;100;16.78
31.70;100;16.80
31.70;100;16.82
31.70;100;16.84
31.70;100;16.85
31.70;100;16.87
31.70;100;16.89
31.70;100;16.91
31.70;100;16.93
31.70;100;16.94
31.70;100;16.96
31.70;100;16.98
31.70;100;17.00
31.70;100;17.01
31.70;100;17.03
31.70;100;17.05
31.70;100;17.07
31.70;100;17.09
31.70;100;17.10
31.70;100;17.12
31.70;100;17.14
31.70;100;17.16
31.70;100;17.17
31.70;100;17.19
31.70;100;17.21
31.70;100;17.23
31.70;100;17.24
31.70;100;17.26
31.70;100;17.28
31.70;100;17.30
31.70;100;17.31
31.70;100;17.33
31.70;100;17.35
31.70;100;17.37
31.70;100;17.39
31.70;100;17.40
31.70;100;17.42
31.70;100;17.44
31.70;100;17.46
31.70;100;17.47
31.70;100;17.49
31.70;100;17.51
31.70;100;17.53
31.70;100;17.55
31.70;100;17.56
31.70;100;17.58
31.70;100;17.60
31.70;100;17.62
31.70;100;17.63
31.70;100;17.65
31.70;100;17.67
31.70;100;17.69
31.70;100;17.70
31.70;100;17.72
31.70;100;17.74
31.70;100;17.76
31.70;100;17.77
31.70;100;17.79
31.70;100;17.81
31.70;100;17.83
31.70;100;17.85
31.70;100;17.86
31.70;100;17.88
31.70;100;17.90
31.70;100;17.92
31.70;100;17.93
31.70;100;17.95
31.70;100;17.97
31.70;100;17.99
31.70;100;18.00
31.70;100;18.02
31.70;100;18.04
31.70;100;18.06
31.70;100;18.08
31.70;100;18.09
31.70;100;18.11
31.70;100;18.13
31.70;100;18.15
31.70;100;18.16
31.70;100;18.18
31.70;100;18.20
31.70;100;18.22
31.70;100;18.23
31.70;100;18.25
31.70;100;18.27
31.70;100;18.29
31.70;100;18.30
31.70;100;18.32
31.70;100;18.34
31.70;100;18.36
31.70;100;18.38
31.70;100;18.39
31.70;100;18.41
31.70;100;18.43
31.70;100;18.45
31.70;100;18.46
31.70;100;18.48
31.70;100;18.50
31.70;100;18.52
31.70;100;18.54
31.70;100;18.55
31.70;100;18.57
31.70;100;18.59
31.70;100;18.61
31.70;100;18.62
31.70;100;18.64
31.70;100;18.66
31.70;100;18.68
31.70;100;18.69
31.70;100;18.71
31.70;100;18.73
31.70;100;18.75
31.70;100;18.76
31.70;100;18.78
31.70;100;18.80
31.70;100;18.82
31.70;100;18.84
31.70;100;18.85
31.70;100;18.87
31.70;100;18.89
31.70;100;18.91
31.70;100;18.92
31.70;100;18.94
31.70;100;18.96
31.70;100;18.98
31.70;100;18.99
31.70;100;19.01
31.70;100;19.03
31.70;100;19.05
31.70;100;19.06
31.70;100;19.08
31.70;100;19.10
31.70;100;19.12
31.70;100;19.14
31.70;100;19.15
31.70;100;19.17
31.70;100;19.19
31.70;100;19.21
31.70;100;19.22
31.70;100;19.24
31.70;100;19.26
31.70;100;19.28
31.70;100;19.30
31.70;100;19.31
31.70;100;19.33
31.70;100;19.35
31.70;100;19.37
31.70;100;19.38
31.70;100;19.40
31.70;100;19.42
31.70;100;19.44
31.70;100;19.45
31.70;100;19.47
31.70;100;19.49
31.70;100;19.51
31.70;100;19.52
31.70;100;19.54
31.70;100;19.56
31.70;100;19.58
31.70;100;19.60
31.70;100;19.61
31.70;100;19.63
31.70;100;19.65
31.70;100;19.67
31.70;100;19.68
31.70;100;19.70
31.70;100;19.72
31.70;100;19.74
31.70;100;19.75
31.70;100;19.77
31.70;100;19.79
31.70;100;19.81
31.70;100;19.83
31.70;100;19.84
31.70;100;19.86
31.70;100;19.88
