temp;pwm;time(s)
27.00;16;946.02
27.00;16;947.01
27.00;16;948.02
27.00;16;949.01
27.00;16;950.02
27.00;16;951.01
27.00;16;952.02
27.00;16;953.01
27.00;16;954.02
27.00;16;955.01
27.00;16;956.02
27.00;16;957.01
27.00;16;958.02
27.00;16;959.01
27.00;17;960.02
27.00;17;961.01
27.00;17;962.02
27.00;17;963.01
27.00;17;964.02
27.00;17;965.01
27.00;17;966.02
27.00;17;967.01
27.00;17;968.02
27.00;17;969.02
27.00;17;970.02
27.00;17;971.01
27.00;17;972.02
27.00;17;973.01
27.00;17;974.02
27.00;17;975.01
27.00;17;976.02
27.00;17;977.01
27.00;17;978.02
27.00;17;979.01
27.00;17;980.02
27.00;17;981.01
27.00;17;982.02
27.00;17;983.01
27.00;17;984.03
27.00;17;985.01
27.00;17;986.02
27.00;17;987.01
27.00;17;988.02
27.00;17;989.01
27.00;17;990.02
27.00;17;991.01
27.00;17;992.02
27.00;17;993.01
27.00;17;994.02
27.00;17;995.01
27.00;17;996.02
27.00;17;997.01
27.00;17;998.02
27.00;17;999.01
27.00;17;1000.02
27.00;17;1001.01
27.00;17;1002.02
27.00;17;1003.01
27.00;17;1004.02
27.00;17;1005.01
27.00;17;1006.02
27.00;17;1007.01
27.00;17;1008.02
27.00;17;1009.01
27.00;17;1010.02
27.00;17;1011.01
27.00;17;1012.03
27.00;17;1013.01
27.00;17;1014.02
27.00;17;1015.01
27.00;17;1016.02
27.00;17;1017.01
27.00;17;1018.02
27.00;17;1019.01
27.00;18;1020.02
27.00;18;1021.01
27.00;18;1022.02
27.00;18;1023.01
27.00;18;1024.02
27.00;18;1025.01
27.00;18;1026.02
27.00;18;1027.01
27.00;18;1028.02
27.00;18;1029.01
27.00;18;1030.02
27.00;18;1031.01
27.00;18;1032.02
27.00;18;1033.01
27.00;18;1034.02
27.00;18;1035.01
27.00;18;1036.02
27.00;18;1037.01
27.00;18;1038.02
27.00;18;1039.01
27.00;18;1040.02
27.00;18;1041.01
27.00;18;1042.02
27.00;18;1043.01
27.00;18;1044.02
27.00;18;1045.01
27.00;18;1046.02
27.00;18;1047.01
27.00;18;1048.02
27.00;18;1049.01
27.00;18;1050.02
27.00;18;1051.01
27.00;18;1052.02
27.00;18;1053.01
27.00;18;1054.02
27.00;18;1055.01
27.00;18;1056.02
27.00;18;1057.01
27.00;18;1058.02
27.00;18;1059.01
27.00;18;1060.02
27.00;18;1061.01
27.00;18;1062.02
27.00;18;1063.01
27.00;18;1064.02
27.00;18;1065.01
27.00;18;1066.02
27.00;18;1067.01
26.90;18;1068.02
26.90;18;1069.01
26.90;18;1070.02
26.90;18;1071.01
26.90;18;1072.02
26.90;18;1073.01
26.90;18;1074.02
26.90;18;1075.01
26.90;18;1076.02
26.90;18;1077.01
26.90;18;1078.02
26.90;18;1079.01
26.90;19;1080.02
26.90;19;1081.01
26.90;19;1082.02
26.90;19;1083.02
26.90;19;1084.02
26.90;19;1085.01
26.90;19;1086.02
26.90;19;1087.01
26.90;19;1088.02
26.90;19;1089.01
26.90;19;1090.02
26.90;19;1091.01
26.90;19;1092.02
26.90;19;1093.01
26.90;19;1094.02
26.90;19;1095.01
26.90;19;1096.02
26.90;19;1097.01
26.90;19;1098.02
26.90;19;1099.01
26.90;19;1100.02
26.90;19;1101.01
26.90;19;1102.02
