apagar;temp;pwm;time(s)
16:49:58.937;29.90;38;2247.00
16:49:59.958;29.90;38;2248.00
16:50:00.958;29.90;38;2249.00
16:50:01.947;29.90;38;2250.00
16:50:02.952;29.90;38;2251.00
16:50:03.973;29.90;38;2252.00
16:50:04.944;29.90;38;2253.00
16:50:05.964;29.80;38;2254.00
16:50:06.974;29.80;38;2255.00
16:50:07.969;29.80;38;2256.00
16:50:08.949;29.80;38;2257.00
16:50:09.968;29.80;38;2258.00
16:50:10.956;29.80;38;2259.00
16:50:11.975;29.80;38;2260.00
16:50:12.965;29.80;38;2261.00
16:50:13.984;29.80;38;2262.00
16:50:14.972;29.80;38;2263.00
16:50:15.992;29.80;38;2264.00
16:50:16.982;29.80;38;2265.00
16:50:17.993;29.80;38;2266.00
16:50:18.958;29.80;38;2267.00
16:50:19.994;29.80;38;2268.00
16:50:20.994;29.80;38;2269.00
16:50:21.968;29.90;38;2270.00
16:50:22.987;29.90;38;2271.00
16:50:23.991;29.80;38;2272.00
16:50:24.978;29.80;38;2273.00
16:50:25.988;29.90;38;2274.00
16:50:26.967;29.90;38;2275.00
16:50:28.002;29.80;38;2276.00
16:50:28.966;29.80;38;2277.00
16:50:29.985;29.80;38;2278.00
16:50:30.976;29.80;38;2279.00
16:50:31.996;29.80;39;2280.00
16:50:32.986;29.80;39;2281.00
16:50:33.991;29.90;39;2282.00
16:50:34.974;29.90;39;2283.00
16:50:36.009;29.80;39;2284.00
16:50:37.014;29.80;39;2285.00
16:50:37.993;29.80;39;2286.00
16:50:39.003;29.80;39;2287.00
16:50:39.990;29.90;39;2288.00
16:50:40.995;29.90;39;2289.00
16:50:42.016;29.90;39;2290.00
16:50:43.010;29.90;39;2291.00
16:50:44.028;29.80;39;2292.00
16:50:45.016;29.80;39;2293.00
16:50:45.992;29.80;39;2294.00
16:50:47.029;29.80;39;2295.00
16:50:47.995;29.90;39;2296.00
16:50:48.988;29.90;39;2297.00
16:50:50.008;29.80;39;2298.00
16:50:50.991;29.80;39;2299.00
16:50:52.027;29.90;39;2300.00
16:50:53.000;29.90;39;2301.00
16:50:54.036;29.80;39;2302.00
16:50:55.018;29.80;39;2303.00
16:50:56.038;29.80;39;2304.00
16:50:56.998;29.80;39;2305.00
16:50:58.034;29.80;39;2306.00
16:50:59.017;29.80;39;2307.00
16:51:00.024;29.80;39;2308.00
16:51:01.016;29.80;39;2309.00
16:51:02.045;29.80;39;2310.00
16:51:03.034;29.80;39;2311.00
16:51:04.022;29.80;39;2312.00
16:51:05.044;29.80;39;2313.00
16:51:06.052;29.80;39;2314.00
16:51:07.021;29.80;39;2315.00
16:51:08.029;29.80;39;2316.00
16:51:09.050;29.80;39;2317.00
16:51:10.013;29.80;39;2318.00
16:51:11.034;29.80;39;2319.00
16:51:12.023;29.80;39;2320.00
16:51:13.043;29.80;39;2321.00
16:51:14.030;29.80;39;2322.00
16:51:15.035;29.80;39;2323.00
16:51:16.054;29.80;39;2324.00
16:51:17.043;29.80;39;2325.00
16:51:18.055;29.80;39;2326.00
16:51:19.061;29.80;39;2327.00
16:51:20.026;29.80;39;2328.00
16:51:21.032;29.80;39;2329.00
16:51:22.045;29.80;39;2330.00
16:51:23.068;29.80;39;2331.00
16:51:24.059;29.80;39;2332.00
16:51:25.068;29.80;39;2333.00
16:51:26.037;29.80;39;2334.00
16:51:27.059;29.80;39;2335.00
16:51:28.050;29.80;39;2336.00
16:51:29.030;29.80;39;2337.00
16:51:30.037;29.80;39;2338.00
16:51:31.073;29.80;39;2339.00
16:51:32.049;29.80;40;2340.00
16:51:33.036;29.80;40;2341.00
16:51:34.055;29.80;40;2342.00
16:51:35.043;29.80;40;2343.00
16:51:36.062;29.80;40;2344.00
16:51:37.057;29.80;40;2345.00
16:51:38.067;29.70;40;2346.00
16:51:39.043;29.70;40;2347.00
16:51:40.086;29.80;40;2348.00
16:51:41.062;29.80;40;2349.00
16:51:42.052;29.80;40;2350.00
16:51:43.073;29.80;40;2351.00
16:51:44.061;29.70;40;2352.00
16:51:45.082;29.70;40;2353.00
16:51:46.072;29.80;40;2354.00
16:51:47.093;29.80;40;2355.00
16:51:48.080;29.80;40;2356.00
16:51:49.100;29.80;40;2357.00
16:51:50.096;29.70;40;2358.00
16:51:51.103;29.70;40;2359.00
16:51:52.077;29.70;40;2360.00
16:51:53.065;29.70;40;2361.00
16:51:54.086;29.70;40;2362.00
16:51:55.075;29.70;40;2363.00
16:51:56.097;29.70;40;2364.00
16:51:57.089;29.70;40;2365.00
16:51:58.107;29.70;40;2366.00
16:51:59.095;29.70;40;2367.00
16:52:00.117;29.70;40;2368.00
16:52:01.108;29.70;40;2369.00
16:52:02.114;29.70;40;2370.00
16:52:03.073;29.70;40;2371.00
16:52:04.092;29.70;40;2372.00
16:52:05.084;29.70;40;2373.00
16:52:06.103;29.70;40;2374.00
16:52:07.118;29.70;40;2375.00
16:52:08.114;29.70;40;2376.00
16:52:09.124;29.70;40;2377.00
16:52:10.100;29.70;40;2378.00
16:52:11.115;29.70;40;2379.00
16:52:12.108;29.70;40;2380.00
16:52:13.094;29.70;40;2381.00
16:52:14.115;29.70;40;2382.00
16:52:15.102;29.70;40;2383.00
16:52:16.125;29.70;40;2384.00
16:52:17.110;29.70;40;2385.00
16:52:18.140;29.70;40;2386.00
16:52:19.126;29.70;40;2387.00
16:52:20.100;29.70;40;2388.00
16:52:21.141;29.70;40;2389.00
16:52:22.131;29.70;40;2390.00
16:52:23.119;29.70;40;2391.00
16:52:24.109;29.70;40;2392.00
16:52:25.133;29.70;40;2393.00
16:52:26.122;29.70;40;2394.00
16:52:27.141;29.70;40;2395.00
16:52:28.141;29.70;40;2396.00
16:52:29.112;29.70;40;2397.00
16:52:30.129;29.70;40;2398.00
16:52:31.120;29.70;40;2399.00
16:52:32.144;29.70;41;2400.00
16:52:33.132;29.70;41;2401.00
16:52:34.153;29.70;41;2402.00
16:52:35.143;29.70;41;2403.00
16:52:36.164;29.70;41;2404.00
16:52:37.142;29.70;41;2405.00
16:52:38.151;29.70;41;2406.00
16:52:39.130;29.70;41;2407.00
16:52:40.150;29.70;41;2408.00
16:52:41.141;29.70;41;2409.00
16:52:42.149;29.70;41;2410.00
16:52:43.169;29.70;41;2411.00
16:52:44.158;29.70;41;2412.00
16:52:45.132;29.70;41;2413.00
16:52:46.170;29.70;41;2414.00
16:52:47.143;29.70;41;2415.00
16:52:48.177;29.70;41;2416.00
16:52:49.149;29.70;41;2417.00
16:52:50.139;29.70;41;2418.00
16:52:51.178;29.70;41;2419.00
16:52:52.150;29.70;41;2420.00
16:52:53.172;29.70;41;2421.00
16:52:54.146;29.60;41;2422.00
16:52:55.166;29.60;41;2423.00
16:52:56.186;29.60;41;2424.00
16:52:57.175;29.60;41;2425.00
16:52:58.149;29.60;41;2426.00
16:52:59.190;29.60;41;2427.00
16:53:00.162;29.60;41;2428.00
16:53:01.182;29.60;41;2429.00
16:53:02.175;29.60;41;2430.00
16:53:03.150;29.60;41;2431.00
16:53:04.185;29.60;41;2432.00
16:53:05.191;29.60;41;2433.00
16:53:06.192;29.60;41;2434.00
16:53:07.180;29.60;41;2435.00
16:53:08.165;29.60;41;2436.00
16:53:09.185;29.60;41;2437.00
16:53:10.165;29.60;41;2438.00
16:53:11.181;29.60;41;2439.00
16:53:12.201;29.60;41;2440.00
16:53:13.196;29.60;41;2441.00
16:53:14.192;29.60;41;2442.00
16:53:15.169;29.60;41;2443.00
16:53:16.192;29.60;41;2444.00
16:53:17.166;29.60;41;2445.00
16:53:18.174;29.60;41;2446.00
16:53:19.210;29.60;41;2447.00
16:53:20.182;29.60;41;2448.00
16:53:21.171;29.60;41;2449.00
16:53:22.191;29.60;41;2450.00
16:53:23.216;29.60;41;2451.00
16:53:24.199;29.60;41;2452.00
16:53:25.219;29.60;41;2453.00
16:53:26.207;29.60;41;2454.00
16:53:27.179;29.60;41;2455.00
16:53:28.214;29.60;41;2456.00
16:53:29.220;29.60;41;2457.00
16:53:30.196;29.60;41;2458.00
16:53:31.219;29.60;41;2459.00
16:53:32.191;29.60;42;2460.00
16:53:33.211;29.60;42;2461.00
16:53:34.200;29.60;42;2462.00
16:53:35.193;29.60;42;2463.00
16:53:36.232;29.60;42;2464.00
16:53:37.204;29.60;42;2465.00
16:53:38.240;29.60;42;2466.00
16:53:39.201;29.60;42;2467.00
16:53:40.228;29.60;42;2468.00
16:53:41.231;29.60;42;2469.00
16:53:42.223;29.60;42;2470.00
16:53:43.236;29.60;42;2471.00
16:53:44.207;29.60;42;2472.00
16:53:45.244;29.60;42;2473.00
16:53:46.250;29.60;42;2474.00
16:53:47.224;29.60;42;2475.00
16:53:48.213;29.60;42;2476.00
16:53:49.231;29.60;42;2477.00
16:53:50.221;29.60;42;2478.00
16:53:51.235;29.60;42;2479.00
16:53:52.256;29.60;42;2480.00
16:53:53.219;29.60;42;2481.00
16:53:54.245;29.60;42;2482.00
16:53:55.221;29.60;42;2483.00
16:53:56.242;29.60;42;2484.00
16:53:57.233;29.60;42;2485.00
16:53:58.240;29.60;42;2486.00
16:53:59.261;29.60;42;2487.00
16:54:00.251;29.60;42;2488.00
16:54:01.224;29.60;42;2489.00
16:54:02.245;29.60;42;2490.00
16:54:03.251;29.60;42;2491.00
16:54:04.241;29.60;42;2492.00
16:54:05.261;29.60;42;2493.00
16:54:06.265;29.60;42;2494.00
16:54:07.258;29.60;42;2495.00
16:54:08.268;29.60;42;2496.00
16:54:09.240;29.60;42;2497.00
16:54:10.256;29.60;42;2498.00
16:54:11.245;29.60;42;2499.00
16:54:12.271;29.60;42;2500.00
16:54:13.266;29.60;42;2501.00
16:54:14.271;29.60;42;2502.00
16:54:15.244;29.60;42;2503.00
16:54:16.279;29.60;42;2504.00
16:54:17.254;29.60;42;2505.00
16:54:18.290;29.60;42;2506.00
16:54:19.251;29.60;42;2507.00
16:54:20.269;29.60;42;2508.00
16:54:21.264;29.60;42;2509.00
16:54:22.289;29.60;42;2510.00
16:54:23.263;29.60;42;2511.00
16:54:24.281;29.60;42;2512.00
16:54:25.275;29.60;42;2513.00
16:54:26.262;29.60;42;2514.00
16:54:27.283;29.60;42;2515.00
16:54:28.275;29.60;42;2516.00
16:54:29.262;29.60;42;2517.00
16:54:30.305;29.60;42;2518.00
16:54:31.296;29.60;42;2519.00
16:54:32.295;29.60;43;2520.00
16:54:33.268;29.60;43;2521.00
16:54:34.277;29.50;43;2522.00
16:54:35.292;29.50;43;2523.00
16:54:36.311;29.60;43;2524.00
16:54:37.301;29.60;43;2525.00
16:54:38.280;29.60;43;2526.00
16:54:39.269;29.60;43;2527.00
16:54:40.304;29.50;43;2528.00
16:54:41.285;29.50;43;2529.00
16:54:42.305;29.50;43;2530.00
16:54:43.305;29.50;43;2531.00
16:54:44.313;29.50;43;2532.00
16:54:45.286;29.50;43;2533.00
16:54:46.323;29.50;43;2534.00
16:54:47.295;29.50;43;2535.00
16:54:48.329;29.50;43;2536.00
16:54:49.301;29.50;43;2537.00
16:54:50.306;29.60;43;2538.00
16:54:51.295;29.60;43;2539.00
16:54:52.315;29.60;43;2540.00
16:54:53.308;29.60;43;2541.00
16:54:54.315;29.50;43;2542.00
16:54:55.288;29.50;43;2543.00
16:54:56.322;29.60;43;2544.00
16:54:57.296;29.60;43;2545.00
16:54:58.332;29.60;43;2546.00
16:54:59.308;29.60;43;2547.00
16:55:00.315;29.60;43;2548.00
16:55:01.297;29.60;43;2549.00
16:55:02.318;29.60;43;2550.00
16:55:03.312;29.60;43;2551.00
16:55:04.337;29.60;43;2552.00
16:55:05.327;29.60;43;2553.00
16:55:06.333;29.60;43;2554.00
16:55:07.330;29.60;43;2555.00
16:55:08.348;29.60;43;2556.00
16:55:09.319;29.60;43;2557.00
16:55:10.358;29.60;43;2558.00
16:55:11.328;29.60;43;2559.00
16:55:12.316;29.50;43;2560.00
16:55:13.311;29.50;43;2561.00
16:55:14.335;29.50;43;2562.00
16:55:15.316;29.50;43;2563.00
16:55:16.351;29.50;43;2564.00
16:55:17.325;29.50;43;2565.00
16:55:18.324;29.50;43;2566.00
16:55:19.355;29.50;43;2567.00
16:55:20.344;29.60;43;2568.00
16:55:21.361;29.60;43;2569.00
16:55:22.334;29.50;43;2570.00
16:55:23.369;29.50;43;2571.00
16:55:24.344;29.50;43;2572.00
16:55:25.347;29.50;43;2573.00
16:55:26.368;29.50;43;2574.00
16:55:27.341;29.50;43;2575.00
16:55:28.362;29.50;43;2576.00
16:55:29.340;29.50;43;2577.00
16:55:30.377;29.50;43;2578.00
16:55:31.375;29.50;43;2579.00
16:55:32.365;29.50;44;2580.00
16:55:33.379;29.50;44;2581.00
16:55:34.372;29.50;44;2582.00
16:55:35.353;29.50;44;2583.00
16:55:36.374;29.50;44;2584.00
16:55:37.346;29.50;44;2585.00
16:55:38.347;29.50;44;2586.00
16:55:39.357;29.50;44;2587.00
16:55:40.377;29.50;44;2588.00
16:55:41.367;29.50;44;2589.00
16:55:42.385;29.50;44;2590.00
16:55:43.373;29.50;44;2591.00
16:55:44.394;29.50;44;2592.00
16:55:45.387;29.50;44;2593.00
16:55:46.393;29.50;44;2594.00
16:55:47.366;29.50;44;2595.00
16:55:48.386;29.50;44;2596.00
16:55:49.374;29.50;44;2597.00
16:55:50.394;29.50;44;2598.00
16:55:51.378;29.50;44;2599.00
16:55:52.399;29.50;44;2600.00
16:55:53.372;29.50;44;2601.00
16:55:54.385;29.50;44;2602.00
16:55:55.366;29.50;44;2603.00
16:55:56.386;29.50;44;2604.00
16:55:57.405;29.50;44;2605.00
16:55:58.392;29.50;44;2606.00
16:55:59.411;29.50;44;2607.00
16:56:00.390;29.50;44;2608.00
16:56:01.411;29.50;44;2609.00
16:56:02.383;29.50;44;2610.00
16:56:03.418;29.50;44;2611.00
16:56:04.396;29.50;44;2612.00
16:56:05.393;29.50;44;2613.00
16:56:06.415;29.50;44;2614.00
16:56:07.423;29.50;44;2615.00
16:56:08.391;29.50;44;2616.00
16:56:09.427;29.50;44;2617.00
16:56:10.399;29.50;44;2618.00
16:56:11.387;29.50;44;2619.00
16:56:12.408;29.50;44;2620.00
16:56:13.398;29.50;44;2621.00
16:56:14.410;29.50;44;2622.00
16:56:15.423;29.50;44;2623.00
16:56:16.430;29.50;44;2624.00
16:56:17.403;29.50;44;2625.00
16:56:18.438;29.50;44;2626.00
16:56:19.412;29.50;44;2627.00
16:56:20.400;29.50;44;2628.00
16:56:21.421;29.50;44;2629.00
16:56:22.410;29.50;44;2630.00
16:56:23.430;29.50;44;2631.00
16:56:24.420;29.50;44;2632.00
16:56:25.434;29.50;44;2633.00
16:56:26.448;29.50;44;2634.00
16:56:27.406;29.50;44;2635.00
16:56:28.425;29.50;44;2636.00
16:56:29.413;29.50;44;2637.00
16:56:30.433;29.50;44;2638.00
16:56:31.451;29.50;44;2639.00
16:56:32.461;29.50;45;2640.00
16:56:33.451;29.50;45;2641.00
16:56:34.421;29.50;45;2642.00
16:56:35.439;29.50;45;2643.00
16:56:36.431;29.50;45;2644.00
16:56:37.443;29.50;45;2645.00
16:56:38.464;29.50;45;2646.00
16:56:39.438;29.50;45;2647.00
16:56:40.458;29.50;45;2648.00
16:56:41.447;29.50;45;2649.00
16:56:42.466;29.50;45;2650.00
16:56:43.454;29.50;45;2651.00
16:56:44.475;29.50;45;2652.00
16:56:45.463;29.50;45;2653.00
16:56:46.467;29.50;45;2654.00
16:56:47.442;29.50;45;2655.00
16:56:48.461;29.50;45;2656.00
16:56:49.449;29.50;45;2657.00
16:56:50.469;29.50;45;2658.00
16:56:51.456;29.50;45;2659.00
16:56:52.477;29.50;45;2660.00
16:56:53.466;29.50;45;2661.00
16:56:54.485;29.50;45;2662.00
16:56:55.442;29.50;45;2663.00
16:56:56.455;29.50;45;2664.00
16:56:57.469;29.50;45;2665.00
16:56:58.462;29.50;45;2666.00
16:56:59.487;29.50;45;2667.00
16:57:00.495;29.50;45;2668.00
16:57:01.483;29.50;45;2669.00
16:57:02.458;29.50;45;2670.00
16:57:03.494;29.50;45;2671.00
16:57:04.469;29.50;45;2672.00
16:57:05.458;29.50;45;2673.00
16:57:06.461;29.50;45;2674.00
16:57:07.481;29.50;45;2675.00
16:57:08.502;29.50;45;2676.00
16:57:09.470;29.50;45;2677.00
16:57:10.507;29.50;45;2678.00
16:57:11.483;29.50;45;2679.00
16:57:12.471;29.40;45;2680.00
16:57:13.477;29.40;45;2681.00
16:57:14.499;29.50;45;2682.00
16:57:15.489;29.50;45;2683.00
16:57:16.513;29.40;45;2684.00
16:57:17.471;29.40;45;2685.00
16:57:18.483;29.40;45;2686.00
16:57:19.470;29.40;45;2687.00
16:57:20.493;29.50;45;2688.00
16:57:21.476;29.50;45;2689.00
16:57:22.496;29.50;45;2690.00
16:57:23.515;29.50;45;2691.00
16:57:24.505;29.50;45;2692.00
16:57:25.511;29.50;45;2693.00
16:57:26.488;29.50;45;2694.00
16:57:27.509;29.50;45;2695.00
16:57:28.498;29.50;45;2696.00
16:57:29.488;29.50;45;2697.00
16:57:30.507;29.50;45;2698.00
16:57:31.495;29.50;45;2699.00
16:57:32.515;29.50;46;2700.00
16:57:33.516;29.50;46;2701.00
16:57:34.522;29.50;46;2702.00
16:57:35.527;29.50;46;2703.00
16:57:36.500;29.50;46;2704.00
16:57:37.515;29.50;46;2705.00
16:57:38.520;29.50;46;2706.00
16:57:39.495;29.50;46;2707.00
16:57:40.531;29.40;46;2708.00
16:57:41.504;29.40;46;2709.00
16:57:42.512;29.40;46;2710.00
16:57:43.522;29.40;46;2711.00
16:57:44.510;29.40;46;2712.00
16:57:45.529;29.40;46;2713.00
16:57:46.517;29.40;46;2714.00
16:57:47.538;29.40;46;2715.00
16:57:48.531;29.40;46;2716.00
16:57:49.517;29.40;46;2717.00
16:57:50.509;29.40;46;2718.00
16:57:51.528;29.40;46;2719.00
16:57:52.519;29.40;46;2720.00
16:57:53.506;29.40;46;2721.00
16:57:54.530;29.40;46;2722.00
16:57:55.516;29.40;46;2723.00
16:57:56.542;29.40;46;2724.00
16:57:57.530;29.40;46;2725.00
16:57:58.537;29.40;46;2726.00
16:57:59.561;29.40;46;2727.00
16:58:00.536;29.40;46;2728.00
16:58:01.558;29.40;46;2729.00
16:58:02.530;29.40;46;2730.00
16:58:03.535;29.40;46;2731.00
16:58:04.528;29.40;46;2732.00
16:58:05.548;29.40;46;2733.00
16:58:06.539;29.40;46;2734.00
16:58:07.555;29.40;46;2735.00
16:58:08.558;29.40;46;2736.00
16:58:09.560;29.40;46;2737.00
16:58:10.535;29.40;46;2738.00
16:58:11.556;29.40;46;2739.00
16:58:12.544;29.40;46;2740.00
16:58:13.569;29.40;46;2741.00
16:58:14.559;29.40;46;2742.00
16:58:15.533;29.40;46;2743.00
16:58:16.571;29.40;46;2744.00
16:58:17.561;29.40;46;2745.00
16:58:18.537;29.40;46;2746.00
16:58:19.560;29.40;46;2747.00
16:58:20.551;29.40;46;2748.00
16:58:21.567;29.40;46;2749.00
16:58:22.587;29.40;46;2750.00
16:58:23.560;29.40;46;2751.00
16:58:24.550;29.40;46;2752.00
16:58:25.569;29.40;46;2753.00
16:58:26.560;29.40;46;2754.00
16:58:27.582;29.40;46;2755.00
16:58:28.570;29.40;46;2756.00
16:58:29.583;29.40;46;2757.00
16:58:30.556;29.40;46;2758.00
16:58:31.593;29.40;46;2759.00
16:58:32.565;29.40;47;2760.00
16:58:33.587;29.40;47;2761.00
16:58:34.556;29.40;47;2762.00
16:58:35.576;29.40;47;2763.00
16:58:36.594;29.40;47;2764.00
16:58:37.589;29.40;47;2765.00
16:58:38.607;29.40;47;2766.00
16:58:39.583;29.40;47;2767.00
16:58:40.564;29.40;47;2768.00
16:58:41.584;29.40;47;2769.00
16:58:42.573;29.40;47;2770.00
16:58:43.598;29.40;47;2771.00
16:58:44.582;29.40;47;2772.00
16:58:45.577;29.40;47;2773.00
16:58:46.586;29.40;47;2774.00
16:58:47.613;29.40;47;2775.00
16:58:48.585;29.40;47;2776.00
16:58:49.580;29.40;47;2777.00
16:58:50.611;29.40;47;2778.00
16:58:51.600;29.40;47;2779.00
16:58:52.621;29.40;47;2780.00
16:58:53.609;29.40;47;2781.00
16:58:54.581;29.40;47;2782.00
16:58:55.615;29.40;47;2783.00
16:58:56.589;29.40;47;2784.00
16:58:57.626;29.40;47;2785.00
16:58:58.625;29.40;47;2786.00
16:58:59.599;29.40;47;2787.00
16:59:00.607;29.40;47;2788.00
16:59:01.614;29.40;47;2789.00
16:59:02.633;29.30;47;2790.00
16:59:03.620;29.30;47;2791.00
16:59:04.594;29.40;47;2792.00
16:59:05.630;29.40;47;2793.00
16:59:06.617;29.40;47;2794.00
16:59:07.619;29.40;47;2795.00
16:59:08.629;29.40;47;2796.00
16:59:09.605;29.40;47;2797.00
16:59:10.633;29.40;47;2798.00
16:59:11.631;29.40;47;2799.00
16:59:12.605;29.40;47;2800.00
16:59:13.639;29.40;47;2801.00
16:59:14.645;29.30;47;2802.00
16:59:15.619;29.30;47;2803.00
16:59:16.607;29.40;47;2804.00
16:59:17.630;29.40;47;2805.00
16:59:18.623;29.30;47;2806.00
16:59:19.619;29.30;47;2807.00
16:59:20.632;29.40;47;2808.00
16:59:21.634;29.40;47;2809.00
16:59:22.640;29.30;47;2810.00
16:59:23.650;29.30;47;2811.00
16:59:24.624;29.30;47;2812.00
16:59:25.643;29.30;47;2813.00
16:59:26.645;29.30;47;2814.00
16:59:27.640;29.30;47;2815.00
16:59:28.616;29.30;47;2816.00
16:59:29.649;29.30;47;2817.00
16:59:30.620;29.30;47;2818.00
16:59:31.648;29.30;47;2819.00
16:59:32.621;29.30;48;2820.00
16:59:33.657;29.30;48;2821.00
16:59:34.630;29.30;48;2822.00
16:59:35.664;29.30;48;2823.00
16:59:36.628;29.30;48;2824.00
16:59:37.644;29.30;48;2825.00
16:59:38.666;29.30;48;2826.00
16:59:39.656;29.30;48;2827.00
16:59:40.632;29.30;48;2828.00
16:59:41.660;29.30;48;2829.00
16:59:42.640;29.30;48;2830.00
16:59:43.631;29.30;48;2831.00
16:59:44.638;29.30;48;2832.00
16:59:45.657;29.30;48;2833.00
16:59:46.676;29.30;48;2834.00
16:59:47.667;29.30;48;2835.00
16:59:48.675;29.30;48;2836.00
16:59:49.640;29.30;48;2837.00
16:59:50.660;29.30;48;2838.00
16:59:51.670;29.30;48;2839.00
16:59:52.650;29.30;48;2840.00
16:59:53.655;29.30;48;2841.00
16:59:54.674;29.30;48;2842.00
16:59:55.678;29.30;48;2843.00
16:59:56.650;29.30;48;2844.00
16:59:57.686;29.30;48;2845.00
16:59:58.658;29.30;48;2846.00
16:59:59.668;29.30;48;2847.00
17:00:00.661;29.30;48;2848.00
17:00:01.665;29.30;48;2849.00
17:00:02.693;29.30;48;2850.00
17:00:03.651;29.30;48;2851.00
17:00:04.685;29.30;48;2852.00
17:00:05.657;29.30;48;2853.00
17:00:06.690;29.30;48;2854.00
17:00:07.698;29.30;48;2855.00
17:00:08.703;29.30;48;2856.00
17:00:09.677;29.30;48;2857.00
17:00:10.666;29.30;48;2858.00
17:00:11.686;29.30;48;2859.00
17:00:12.712;29.30;48;2860.00
17:00:13.674;29.30;48;2861.00
17:00:14.695;29.30;48;2862.00
17:00:15.709;29.30;48;2863.00
17:00:16.705;29.30;48;2864.00
17:00:17.680;29.30;48;2865.00
17:00:18.714;29.30;48;2866.00
17:00:19.672;29.30;48;2867.00
17:00:20.683;29.30;48;2868.00
17:00:21.703;29.30;48;2869.00
17:00:22.692;29.30;48;2870.00
17:00:23.712;29.30;48;2871.00
17:00:24.693;29.30;48;2872.00
17:00:25.681;29.30;48;2873.00
17:00:26.699;29.30;48;2874.00
17:00:27.690;29.30;48;2875.00
17:00:28.727;29.20;48;2876.00
17:00:29.700;29.20;48;2877.00
17:00:30.720;29.20;48;2878.00
17:00:31.708;29.20;48;2879.00
17:00:32.721;29.30;49;2880.00
17:00:33.696;29.30;49;2881.00
17:00:34.708;29.20;49;2882.00
17:00:35.698;29.20;49;2883.00
17:00:36.719;29.20;49;2884.00
17:00:37.731;29.20;49;2885.00
17:00:38.730;29.20;49;2886.00
17:00:39.701;29.20;49;2887.00
17:00:40.735;29.20;49;2888.00
17:00:41.709;29.20;49;2889.00
17:00:42.704;29.20;49;2890.00
17:00:43.720;29.20;49;2891.00
17:00:44.723;29.20;49;2892.00
17:00:45.709;29.20;49;2893.00
17:00:46.714;29.20;49;2894.00
17:00:47.741;29.20;49;2895.00
17:00:48.726;29.20;49;2896.00
17:00:49.748;29.20;49;2897.00
17:00:50.733;29.20;49;2898.00
17:00:51.706;29.20;49;2899.00
17:00:52.741;29.20;49;2900.00
17:00:53.713;29.20;49;2901.00
17:00:54.722;29.20;49;2902.00
17:00:55.745;29.20;49;2903.00
17:00:56.718;29.20;49;2904.00
17:00:57.726;29.20;49;2905.00
17:00:58.746;29.20;49;2906.00
17:00:59.741;29.20;49;2907.00
17:01:00.722;29.20;49;2908.00
17:01:01.746;29.20;49;2909.00
17:01:02.769;29.20;49;2910.00
17:01:03.748;29.20;49;2911.00
17:01:04.744;29.20;49;2912.00
17:01:05.767;29.20;49;2913.00
17:01:06.752;29.20;49;2914.00
17:01:07.771;29.20;49;2915.00
17:01:08.734;29.20;49;2916.00
17:01:09.754;29.20;49;2917.00
17:01:10.742;29.20;49;2918.00
17:01:11.758;29.20;49;2919.00
17:01:12.770;29.20;49;2920.00
17:01:13.778;29.20;49;2921.00
17:01:14.781;29.20;49;2922.00
17:01:15.753;29.20;49;2923.00
17:01:16.773;29.20;49;2924.00
17:01:17.764;29.20;49;2925.00
17:01:18.772;29.20;49;2926.00
17:01:19.745;29.20;49;2927.00
17:01:20.781;29.20;49;2928.00
17:01:21.789;29.20;49;2929.00
17:01:22.795;29.20;49;2930.00
17:01:23.760;29.20;49;2931.00
17:01:24.781;29.10;49;2932.00
17:01:25.757;29.10;49;2933.00
17:01:26.775;29.20;49;2934.00
17:01:27.779;29.20;49;2935.00
17:01:28.787;29.20;49;2936.00
17:01:29.759;29.20;49;2937.00
17:01:30.793;29.20;49;2938.00
17:01:31.766;29.20;49;2939.00
17:01:32.802;29.20;50;2940.00
17:01:33.769;29.20;50;2941.00
17:01:34.789;29.20;50;2942.00
17:01:35.779;29.20;50;2943.00
17:01:36.785;29.20;50;2944.00
17:01:37.799;29.20;50;2945.00
17:01:38.808;29.10;50;2946.00
17:01:39.806;29.10;50;2947.00
17:01:40.779;29.20;50;2948.00
17:01:41.771;29.20;50;2949.00
17:01:42.787;29.10;50;2950.00
17:01:43.777;29.10;50;2951.00
17:01:44.796;29.10;50;2952.00
17:01:45.806;29.10;50;2953.00
17:01:46.797;29.10;50;2954.00
17:01:47.802;29.10;50;2955.00
17:01:48.821;29.10;50;2956.00
17:01:49.809;29.10;50;2957.00
17:01:50.783;29.10;50;2958.00
17:01:51.819;29.10;50;2959.00
17:01:52.794;29.10;50;2960.00
17:01:53.799;29.10;50;2961.00
17:01:54.806;29.10;50;2962.00
17:01:55.793;29.10;50;2963.00
17:01:56.795;29.10;50;2964.00
17:01:57.816;29.10;50;2965.00
17:01:58.822;29.10;50;2966.00
17:01:59.828;29.10;50;2967.00
17:02:00.805;29.10;50;2968.00
17:02:01.826;29.10;50;2969.00
17:02:02.835;29.10;50;2970.00
17:02:03.813;29.10;50;2971.00
17:02:04.826;29.10;50;2972.00
17:02:05.812;29.10;50;2973.00
17:02:06.801;29.10;50;2974.00
17:02:07.814;29.10;50;2975.00
17:02:08.832;29.10;50;2976.00
17:02:09.822;29.10;50;2977.00
17:02:10.842;29.10;50;2978.00
17:02:11.831;29.10;50;2979.00
17:02:12.852;29.10;50;2980.00
17:02:13.841;29.10;50;2981.00
17:02:14.846;29.10;50;2982.00
