temp;pwm;time(s)
25.00;30;12.07
25.00;30;12.09
25.00;30;12.11
25.00;30;12.12
25.00;30;12.14
25.00;30;12.16
25.00;30;12.17
25.00;30;12.19
25.00;30;12.21
25.00;30;12.22
25.00;30;12.24
25.00;30;12.26
25.00;30;12.27
25.00;30;12.29
25.00;30;12.31
25.00;30;12.32
25.00;30;12.34
25.00;30;12.36
25.00;30;12.37
25.00;30;12.39
25.00;30;12.41
25.00;30;12.42
25.00;30;12.44
25.00;30;12.46
25.00;30;12.47
25.00;30;12.49
25.00;30;12.51
25.00;30;12.52
25.00;30;12.54
25.00;30;12.56
25.00;30;12.57
25.00;30;12.59
25.00;30;12.61
25.00;30;12.62
25.00;30;12.64
25.00;30;12.66
25.00;30;12.67
25.00;30;12.69
25.00;30;12.71
25.00;30;12.72
25.00;30;12.74
25.00;30;12.75
25.00;30;12.77
25.00;30;12.79
25.00;30;12.81
25.00;30;12.82
25.00;30;12.84
25.00;30;12.85
25.00;30;12.87
25.00;30;12.89
25.00;30;12.91
25.00;30;12.92
25.00;30;12.94
25.00;30;12.96
25.00;30;12.97
25.00;30;12.99
25.00;30;13.00
25.00;30;13.02
25.00;30;13.04
25.00;30;13.06
25.00;30;13.07
25.00;30;13.09
25.00;30;13.10
25.00;30;13.12
25.00;30;13.14
25.00;30;13.15
25.00;30;13.17
25.00;30;13.19
25.00;30;13.21
25.00;30;13.22
25.00;30;13.24
25.00;30;13.25
25.00;30;13.27
25.00;30;13.29
25.00;30;13.31
25.00;30;13.32
25.00;30;13.34
25.00;30;13.35
25.00;30;13.37
25.00;30;13.39
25.00;30;13.40
25.00;30;13.42
25.00;30;13.44
25.00;30;13.45
25.00;30;13.47
25.00;30;13.49
25.00;30;13.51
25.00;30;13.52
25.00;30;13.54
25.00;30;13.55
25.00;30;13.57
25.00;30;13.59
25.00;30;13.60
25.00;30;13.62
25.00;30;13.64
25.00;30;13.65
25.00;30;13.67
25.00;30;13.69
25.00;30;13.70
25.00;30;13.72
25.00;30;13.74
25.00;30;13.75
25.00;30;13.77
25.00;30;13.79
25.00;30;13.80
25.00;30;13.82
25.00;30;13.84
25.00;30;13.85
25.00;30;13.87
25.00;30;13.89
25.00;30;13.90
25.00;30;13.92
25.00;30;13.94
25.00;30;13.95
25.00;30;13.97
25.00;30;13.99
25.00;30;14.00
25.00;30;14.02
25.00;30;14.04
25.00;30;14.05
25.00;30;14.07
25.00;30;14.09
25.00;30;14.10
25.00;30;14.12
25.00;30;14.14
25.00;30;14.15
25.00;30;14.17
25.00;30;14.19
25.00;30;14.20
25.00;30;14.22
25.00;30;14.24
25.00;30;14.25
25.00;30;14.27
25.00;30;14.28
25.00;30;14.30
25.00;30;14.32
25.00;30;14.34
25.00;30;14.35
25.00;30;14.37
25.00;30;14.39
25.00;30;14.40
25.00;30;14.42
25.00;30;14.43
25.00;30;14.45
25.00;30;14.47
25.00;30;14.49
25.00;30;14.50
25.00;30;14.52
25.00;30;14.53
25.00;30;14.55
25.00;30;14.57
25.00;30;14.59
25.00;30;14.60
25.00;30;14.62
25.00;30;14.63
25.00;30;14.65
25.00;30;14.67
25.00;30;14.68
25.00;30;14.70
25.00;30;14.72
25.00;30;14.73
25.00;30;14.75
25.00;30;14.77
25.00;30;14.78
25.00;30;14.80
25.00;30;14.82
25.00;30;14.83
25.00;30;14.85
25.00;30;14.87
25.00;30;14.88
25.00;30;14.90
25.00;30;14.92
25.00;30;14.93
25.00;30;14.95
25.00;30;14.97
25.00;30;14.98
25.00;30;15.00
25.00;30;15.02
25.00;30;15.03
25.00;30;15.05
25.00;30;15.07
25.00;30;15.08
25.00;30;15.10
25.00;30;15.12
25.00;30;15.13
25.00;30;15.15
25.00;30;15.17
25.00;30;15.18
25.00;30;15.20
25.00;30;15.22
25.00;30;15.23
25.00;30;15.25
25.00;30;15.27
25.00;30;15.28
25.00;30;15.30
25.00;30;15.32
25.00;30;15.33
25.00;30;15.35
25.00;30;15.37
25.00;30;15.38
25.00;30;15.40
25.00;30;15.42
25.00;30;15.43
25.00;30;15.45
25.00;30;15.47
25.00;30;15.48
25.00;30;15.50
25.00;30;15.52
25.00;30;15.53
25.00;30;15.55
25.00;30;15.57
25.00;30;15.58
25.00;30;15.60
25.00;30;15.62
25.00;30;15.63
25.00;30;15.65
25.00;30;15.67
25.00;30;15.68
25.00;30;15.70
25.00;30;15.72
25.00;30;15.73
25.00;30;15.75
25.00;30;15.77
25.00;30;15.78
25.00;30;15.80
25.00;30;15.82
25.00;30;15.83
