temp;pwm;time(s)
26.00;70;11.99
26.00;70;12.01
26.00;70;12.02
26.00;70;12.04
26.00;70;12.06
26.00;70;12.07
26.00;70;12.09
26.00;70;12.11
26.00;70;12.12
26.00;70;12.14
26.00;70;12.15
26.00;70;12.17
26.00;70;12.19
26.00;70;12.21
26.00;70;12.22
26.00;70;12.24
26.00;70;12.26
26.00;70;12.27
26.00;70;12.29
26.00;70;12.30
26.00;70;12.32
26.00;70;12.34
26.00;70;12.36
26.00;70;12.37
26.00;70;12.39
26.00;70;12.40
26.00;70;12.42
26.00;70;12.44
26.00;70;12.46
26.00;70;12.47
26.00;70;12.49
26.00;70;12.51
26.00;70;12.52
26.00;70;12.54
26.00;70;12.55
26.00;70;12.57
26.00;70;12.59
26.00;70;12.61
26.00;70;12.62
26.00;70;12.64
26.00;70;12.65
26.00;70;12.67
26.00;70;12.69
26.00;70;12.70
26.00;70;12.72
26.00;70;12.74
26.00;70;12.75
26.00;70;12.77
26.00;70;12.79
26.00;70;12.80
26.00;70;12.82
26.00;70;12.84
26.00;70;12.86
26.00;70;12.87
26.00;70;12.89
26.00;70;12.90
26.00;70;12.92
26.00;70;12.94
26.00;70;12.95
26.00;70;12.97
26.00;70;12.99
26.00;70;13.00
26.00;70;13.02
26.00;70;13.04
26.00;70;13.05
26.00;70;13.07
26.00;70;13.09
26.00;70;13.10
26.00;70;13.12
26.00;70;13.14
26.00;70;13.15
26.00;70;13.17
26.00;70;13.19
26.00;70;13.20
26.00;70;13.22
26.00;70;13.24
26.00;70;13.25
26.00;70;13.27
26.00;70;13.29
26.00;70;13.30
26.00;70;13.32
26.00;70;13.34
26.00;70;13.35
26.00;70;13.37
26.00;70;13.39
26.00;70;13.40
26.00;70;13.42
26.00;70;13.44
26.00;70;13.45
26.00;70;13.47
26.00;70;13.49
26.00;70;13.50
26.00;70;13.52
26.00;70;13.54
26.00;70;13.55
26.00;70;13.57
26.00;70;13.59
26.00;70;13.60
26.00;70;13.62
26.00;70;13.64
26.00;70;13.65
26.00;70;13.67
26.00;70;13.69
26.00;70;13.70
26.00;70;13.72
26.00;70;13.74
26.00;70;13.75
26.00;70;13.77
26.00;70;13.79
26.00;70;13.80
26.00;70;13.82
26.00;70;13.84
26.00;70;13.85
26.00;70;13.87
26.00;70;13.89
26.00;70;13.90
26.00;70;13.92
26.00;70;13.94
26.00;70;13.95
26.00;70;13.97
26.00;70;13.99
26.00;70;14.00
26.00;70;14.02
26.00;70;14.04
26.00;70;14.05
26.00;70;14.07
26.00;70;14.09
26.00;70;14.10
26.00;70;14.12
26.00;70;14.14
26.00;70;14.15
