temp;pwm;time(s)
20.44;70;525.01
20.44;70;526.03
20.44;70;527.00
20.44;70;528.03
20.44;70;529.06
20.44;70;530.02
20.44;70;531.05
20.44;70;532.02
20.44;70;533.04
20.44;70;534.01
20.44;70;535.04
20.37;70;536.00
20.44;70;537.03
20.37;70;538.06
20.44;70;539.02
20.37;70;540.05
20.44;70;541.02
20.44;70;542.04
20.44;70;543.01
20.44;70;544.04
20.37;70;545.01
20.44;70;546.03
20.44;70;547.06
20.44;70;548.03
20.44;70;549.05
20.44;70;550.02
20.44;70;551.05
20.44;70;552.01
20.37;70;553.04
20.37;70;554.01
20.44;70;555.03
20.44;70;556.00
20.44;70;557.03
20.44;70;558.06
20.37;70;559.02
20.44;70;560.05
20.44;70;561.02
20.44;70;562.05
20.37;70;563.01
20.44;70;564.04
20.37;70;565.01
20.37;70;566.03
20.44;70;567.00
20.37;70;568.03
20.44;70;569.05
20.37;70;570.02
20.44;70;571.05
20.44;70;572.02
20.37;70;573.04
20.37;70;574.01
20.44;70;575.04
20.44;70;576.00
20.44;70;577.03
20.44;70;578.06
20.44;70;579.02
20.37;70;580.05
20.44;70;581.02
20.37;70;582.04
20.44;70;583.01
20.37;70;584.04
20.37;70;585.01
20.37;70;586.03
20.37;70;587.06
20.37;70;588.03
20.44;70;589.05
20.37;70;590.02
20.37;70;591.05
20.44;70;592.01
20.44;70;593.04
20.37;70;594.01
20.44;70;595.03
20.37;70;596.00
20.44;70;597.03
20.44;70;598.05
20.44;70;599.02
20.44;70;600.05
20.37;70;601.02
20.44;70;602.04
20.44;70;603.01
20.37;70;604.04
20.44;70;605.00
20.44;70;606.03
20.37;70;607.06
20.37;70;608.02
20.37;70;609.05
20.44;70;610.02
20.44;70;611.05
20.44;70;612.01
20.44;70;613.04
20.44;70;614.01
20.44;70;615.03
20.44;70;616.06
20.44;70;617.03
20.37;70;618.05
20.44;70;619.02
20.44;70;620.05
20.37;70;621.02
20.44;70;622.04
20.44;70;623.01
20.44;70;624.04
20.44;70;625.00
20.44;70;626.03
20.44;70;627.06
20.44;70;628.03
20.44;70;629.05
20.44;70;630.02
20.44;70;631.05
20.50;70;632.02
20.44;70;633.04
20.50;70;634.01
20.50;70;635.04
20.44;70;636.00
20.50;70;637.03
20.50;70;638.06
20.50;70;639.03
20.50;70;640.05
20.44;70;641.02
20.50;70;642.05
20.44;70;643.02
20.50;70;644.04
20.50;70;645.01
20.50;70;646.04
20.50;70;647.00
20.50;70;648.03
20.50;70;649.06
20.50;70;650.02
20.50;70;651.05
20.50;70;652.02
20.50;70;653.04
20.44;70;654.01
20.50;70;655.04
20.50;70;656.01
20.50;70;657.03
20.50;70;658.06
20.50;70;659.03
20.50;70;660.05
20.50;70;661.02
20.50;70;662.05
20.50;70;663.01
20.50;70;664.04
20.50;70;665.01
20.50;70;666.04
20.50;70;667.00
20.50;70;668.03
20.50;70;669.06
20.50;70;670.02
20.50;70;671.05
20.50;70;672.02
20.50;70;673.05
20.44;70;674.01
20.50;70;675.04
20.50;70;676.01
20.50;70;677.03
20.50;70;678.00
20.50;70;679.03
20.50;70;680.06
20.50;70;681.02
20.50;70;682.05
20.44;70;683.02
20.50;70;684.04
20.50;70;685.01
20.50;70;686.04
20.50;70;687.00
20.50;70;688.03
20.50;70;689.06
20.50;70;690.03
20.50;70;691.05
20.50;70;692.02
20.56;70;693.05
20.56;70;694.02
20.50;70;695.04
20.50;70;696.01
20.50;70;697.04
20.44;70;698.01
20.50;70;699.03
20.50;70;700.00
20.50;70;701.03
20.50;70;702.05
20.50;70;703.02
20.50;70;704.05
20.50;70;705.02
20.50;70;706.04
20.50;70;707.01
20.50;70;708.04
20.50;70;709.00
20.50;70;710.03
20.50;70;711.06
20.50;70;712.03
20.44;70;713.05
20.50;70;714.02
20.50;70;715.05
20.50;70;716.01
20.50;70;717.04
20.50;70;718.01
20.50;70;719.03
20.50;70;720.00
20.50;70;721.03
20.50;70;722.06
20.50;70;723.02
20.50;70;724.05
20.50;70;725.02
20.50;70;726.04
20.50;70;727.01
20.50;70;728.04
20.50;70;729.00
20.50;70;730.03
20.50;70;731.06
20.50;70;732.03
20.50;70;733.05
20.50;70;734.02
20.50;70;735.05
20.44;70;736.02
20.50;70;737.04
20.44;70;738.01
20.44;70;739.04
20.44;70;740.01
20.50;70;741.03
20.50;70;742.00
20.50;70;743.03
20.50;70;744.06
20.50;70;745.02
20.50;70;746.05
20.50;70;747.02
20.50;70;748.04
20.50;70;749.01
20.44;70;750.04
20.44;70;751.01
20.44;70;752.03
20.50;70;753.00
20.50;70;754.03
20.50;70;755.06
20.50;70;756.02
20.50;70;757.05
20.50;70;758.02
20.50;70;759.05
20.50;70;760.01
20.50;70;761.04
20.50;70;762.01
20.44;70;763.04
20.50;70;764.00
20.50;70;765.03
20.50;70;766.06
20.50;70;767.03
20.50;70;768.05
20.50;70;769.02
20.50;70;770.05
20.50;70;771.02
20.50;70;772.04
20.50;70;773.01
20.50;70;774.04
20.50;70;775.00
20.50;70;776.03
20.50;70;777.06
20.50;70;778.02
20.50;70;779.05
20.50;70;780.02
20.50;70;781.05
20.50;70;782.01
20.50;70;783.04
20.50;70;784.01
20.50;70;785.03
20.44;70;786.00
20.44;70;787.03
20.50;70;788.06
20.56;70;789.02
20.50;70;790.05
20.50;70;791.02
20.50;70;792.04
20.50;70;793.01
20.50;70;794.04
20.50;70;795.00
20.50;70;796.03
20.50;70;797.06
20.50;70;798.03
20.50;70;799.05
20.50;70;800.02
20.56;70;801.05
20.50;70;802.01
20.50;70;803.04
20.50;70;804.01
20.50;70;805.03
20.50;70;806.00
20.50;70;807.03
20.50;70;808.06
20.44;70;809.02
20.50;70;810.05
20.50;70;811.02
20.50;70;812.04
20.50;70;813.01
20.50;70;814.04
20.50;70;815.01
20.50;70;816.03
20.50;70;817.06
20.50;70;818.03
20.50;70;819.05
20.50;70;820.02
20.50;70;821.05
20.50;70;822.01
20.50;70;823.04
20.50;70;824.01
20.50;70;825.04
20.50;70;826.00
20.50;70;827.03
20.50;70;828.06
20.50;70;829.03
20.50;70;830.05
20.50;70;831.02
20.50;70;832.05
20.44;70;833.01
20.50;70;834.04
20.50;70;835.01
20.50;70;836.04
20.50;70;837.00
20.50;70;838.03
20.50;70;839.06
20.50;70;840.02
20.50;70;841.05
20.50;70;842.02
20.50;70;843.04
20.50;70;844.01
20.50;70;845.04
20.44;70;846.00
20.50;70;847.03
20.50;70;848.06
20.50;70;849.02
20.50;70;850.05
20.50;70;851.02
20.50;70;852.05
20.50;70;853.01
20.50;70;854.04
20.50;70;855.01
20.50;70;856.03
20.50;70;857.00
20.50;70;858.03
20.50;70;859.06
20.50;70;860.02
20.50;70;861.05
20.44;70;862.02
20.50;70;863.05
20.50;70;864.01
20.50;70;865.04
20.50;70;866.01
20.50;70;867.03
20.50;70;868.00
20.50;70;869.03
20.44;70;870.05
20.50;70;871.02
20.50;70;872.05
20.50;70;873.01
20.50;70;874.04
20.50;70;875.01
20.44;70;876.04
20.50;70;877.00
20.50;70;878.03
20.50;70;879.06
20.50;70;880.03
20.44;70;881.05
20.50;70;882.02
20.50;70;883.05
20.50;70;884.02
20.50;70;885.04
20.50;70;886.01
20.50;70;887.04
20.50;70;888.00
20.50;70;889.03
20.50;70;890.06
20.50;70;891.02
20.50;70;892.05
20.56;70;893.02
20.50;70;894.05
20.56;70;895.01
20.50;70;896.04
20.56;70;897.01
20.50;70;898.04
20.50;70;899.01
20.50;70;900.03
20.56;70;901.06
20.56;70;902.03
20.56;70;903.05
20.56;70;904.02
20.56;70;905.05
20.50;70;906.01
20.56;70;907.04
20.56;70;908.01
20.50;70;909.04
20.50;70;910.00
20.56;70;911.03
20.56;70;912.06
20.56;70;913.03
20.56;70;914.05
20.56;70;915.02
20.56;70;916.05
20.50;70;917.01
20.56;70;918.04
20.56;70;919.01
20.56;70;920.03
20.56;70;921.00
20.56;70;922.03
20.56;70;923.06
20.56;70;924.02
20.56;70;925.05
20.50;70;926.02
20.56;70;927.04
20.56;70;928.01
20.56;70;929.04
20.56;70;930.01
20.56;70;931.03
20.56;70;932.00
20.56;70;933.03
20.56;70;934.06
20.56;70;935.02
20.56;70;936.05
20.56;70;937.02
20.56;70;938.04
20.50;70;939.01
20.56;70;940.04
20.56;70;941.01
20.56;70;942.03
20.56;70;943.00
20.56;70;944.03
20.50;70;945.06
20.56;70;946.02
20.50;70;947.05
20.50;70;948.02
20.50;70;949.05
20.50;70;950.01
20.50;70;951.04
20.50;70;952.01
20.50;70;953.04
20.56;70;954.01
20.56;70;955.03
20.50;70;956.00
20.56;70;957.03
20.56;70;958.05
20.56;70;959.02
20.50;70;960.05
20.50;70;961.02
20.50;70;962.05
20.50;70;963.01
20.56;70;964.04
20.56;70;965.01
20.56;70;966.03
20.56;70;967.06
20.56;70;968.03
20.56;70;969.05
20.56;70;970.02
20.56;70;971.05
20.56;70;972.02
20.50;70;973.04
20.56;70;974.01
20.56;70;975.04
20.56;70;976.00
20.50;70;977.03
20.50;70;978.06
20.56;70;979.03
20.56;70;980.05
20.56;70;981.02
20.56;70;982.05
20.50;70;983.01
20.56;70;984.04
20.56;70;985.01
20.56;70;986.04
20.50;70;987.00
20.56;70;988.03
20.56;70;989.06
20.50;70;990.03
20.56;70;991.05
20.50;70;992.02
20.56;70;993.05
20.56;70;994.01
20.56;70;995.04
20.56;70;996.01
20.56;70;997.04
20.56;70;998.00
20.56;70;999.03
20.62;70;1000.06
20.56;70;1001.03
20.56;70;1002.05
20.56;70;1003.02
20.56;70;1004.05
20.56;70;1005.02
20.50;70;1006.04
20.56;70;1007.01
20.56;70;1008.04
20.50;70;1009.01
20.56;70;1010.03
20.56;70;1011.00
20.56;70;1012.03
20.56;70;1013.06
20.56;70;1014.02
20.56;70;1015.05
20.56;70;1016.02
20.56;70;1017.05
20.56;70;1018.01
20.56;70;1019.04
20.50;70;1020.01
20.50;70;1021.04
20.56;70;1022.01
20.50;70;1023.03
20.50;70;1024.00
20.50;70;1025.03
20.50;70;1026.06
20.50;70;1027.02
20.50;70;1028.05
20.56;70;1029.02
20.50;70;1030.04
20.50;70;1031.01
20.50;70;1032.04
20.50;70;1033.00
20.50;70;1034.03
20.50;70;1035.06
20.50;70;1036.03
20.44;70;1037.05
20.50;70;1038.02
20.50;70;1039.05
20.50;70;1040.02
20.50;70;1041.04
20.50;70;1042.01
20.50;70;1043.04
20.44;70;1044.00
20.50;70;1045.03
20.50;70;1046.06
20.50;70;1047.02
20.50;70;1048.05
20.44;70;1049.02
20.50;70;1050.04
20.50;70;1051.01
20.50;70;1052.04
20.50;70;1053.01
20.50;70;1054.03
20.50;70;1055.00
20.50;70;1056.03
20.50;70;1057.05
20.50;70;1058.02
20.50;70;1059.05
20.50;70;1060.02
20.50;70;1061.04
20.50;70;1062.01
20.50;70;1063.04
20.50;70;1064.01
20.50;70;1065.03
20.50;70;1066.06
20.50;70;1067.03
20.44;70;1068.06
20.50;70;1069.02
20.50;70;1070.05
20.44;70;1071.02
20.44;70;1072.05
20.50;70;1073.01
20.44;70;1074.04
20.44;70;1075.01
20.50;70;1076.03
20.50;70;1077.06
20.50;70;1078.03
20.50;70;1079.05
20.44;70;1080.02
20.50;70;1081.05
20.44;70;1082.02
20.50;70;1083.04
20.50;70;1084.01
20.50;70;1085.04
20.50;70;1086.01
20.44;70;1087.03
20.44;70;1088.00
20.44;70;1089.03
20.44;70;1090.06
20.50;70;1091.02
20.50;70;1092.05
20.50;70;1093.02
20.44;70;1094.04
20.50;70;1095.01
20.44;70;1096.04
20.44;70;1097.01
20.44;70;1098.03
20.50;70;1099.00
20.44;70;1100.03
20.44;70;1101.05
20.44;70;1102.02
20.44;70;1103.05
20.44;70;1104.02
20.44;70;1105.04
20.44;70;1106.01
20.44;70;1107.04
20.50;70;1108.00
20.50;70;1109.03
20.50;70;1110.06
20.50;70;1111.03
20.50;70;1112.05
20.50;70;1113.02
20.50;70;1114.05
20.50;70;1115.02
20.50;70;1116.04
20.50;70;1117.01
20.50;70;1118.04
20.50;70;1119.00
20.50;70;1120.03
20.50;70;1121.06
20.50;70;1122.03
20.50;70;1123.06
20.50;70;1124.02
20.50;70;1125.05
20.50;70;1126.02
20.50;70;1127.04
20.50;70;1128.01
20.50;70;1129.04
20.50;70;1130.01
20.50;70;1131.03
20.50;70;1132.00
20.50;70;1133.03
20.44;70;1134.06
20.50;70;1135.02
20.50;70;1136.05
20.50;70;1137.02
20.50;70;1138.05
20.50;70;1139.02
20.44;70;1140.04
20.50;70;1141.01
20.50;70;1142.04
20.50;70;1143.00
20.44;70;1144.03
20.44;70;1145.06
20.50;70;1146.03
20.50;70;1147.06
20.50;70;1148.02
20.44;70;1149.05
20.50;70;1150.02
20.50;70;1151.05
20.50;70;1152.01
20.50;70;1153.04
20.44;70;1154.01
20.44;70;1155.04
20.44;70;1156.01
20.44;70;1157.03
20.44;70;1158.06
20.44;70;1159.03
20.44;70;1160.05
20.44;70;1161.02
20.44;70;1162.05
20.44;70;1163.02
20.44;70;1164.04
20.44;70;1165.01
20.44;70;1166.04
20.44;70;1167.00
20.44;70;1168.03
20.44;70;1169.06
20.44;70;1170.03
20.44;70;1171.05
20.44;70;1172.02
20.44;70;1173.05
20.44;70;1174.02
20.44;70;1175.04
20.44;70;1176.01
20.44;70;1177.04
20.44;70;1178.01
20.44;70;1179.03
20.44;70;1180.00
20.44;70;1181.03
20.44;70;1182.06
20.44;70;1183.02
20.44;70;1184.05
20.50;70;1185.02
20.44;70;1186.05
20.50;70;1187.01
20.44;70;1188.04
20.44;70;1189.01
20.44;70;1190.04
20.44;70;1191.00
20.44;70;1192.03
20.44;70;1193.06
20.44;70;1194.02
20.44;70;1195.05
20.44;70;1196.02
20.44;70;1197.05
20.44;70;1198.01
20.44;70;1199.04
20.44;70;1200.01
20.44;70;1201.04
20.44;70;1202.00
20.44;70;1203.03
20.44;70;1204.06
20.44;70;1205.03
20.44;70;1206.06
20.44;70;1207.02
20.44;70;1208.05
20.44;70;1209.02
20.44;70;1210.05
20.44;70;1211.01
20.44;70;1212.04
20.44;70;1213.01
20.44;70;1214.04
20.44;70;1215.01
20.44;70;1216.03
20.44;70;1217.00
20.44;70;1218.03
20.44;70;1219.06
20.44;70;1220.03
20.44;70;1221.05
20.44;70;1222.02
20.44;70;1223.05
20.50;70;1224.02
20.44;70;1225.04
20.50;70;1226.01
20.44;70;1227.04
20.44;70;1228.01
20.44;70;1229.03
20.44;70;1230.00
20.44;70;1231.03
20.44;70;1232.06
20.44;70;1233.02
20.44;70;1234.05
20.44;70;1235.02
20.44;70;1236.05
20.44;70;1237.02
20.44;70;1238.04
20.50;70;1239.01
20.44;70;1240.04
20.44;70;1241.01
20.44;70;1242.03
20.44;70;1243.00
20.44;70;1244.03
20.37;70;1245.06
20.44;70;1246.02
20.44;70;1247.05
20.44;70;1248.02
20.37;70;1249.04
20.44;70;1250.01
20.44;70;1251.04
20.44;70;1252.01
20.44;70;1253.04
20.44;70;1254.01
20.37;70;1255.03
20.44;70;1256.00
20.44;70;1257.03
20.44;70;1258.05
20.44;70;1259.02
20.44;70;1260.05
20.44;70;1261.02
20.44;70;1262.05
